t,ref_now_deg,ref_aligned_deg,meas_deg,meas_lag1_deg,err_raw_deg,err_aligned_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible,rmse_aligned
0.115000,19.021130,19.447398,19.142268,18.718589,-0.121138,0.305130,129.166117,1.630403,1.641675,0,1.404511
0.120000,18.477591,19.021130,18.718589,18.718589,-0.240998,0.302541,167.312025,1.641675,1.656276,0,1.404511
0.125000,17.820130,18.477591,18.718589,17.727629,-0.898458,-0.240998,291.233063,1.656276,1.681691,0,1.404511
0.130000,17.052803,17.820130,17.727629,17.300527,-0.674826,0.092501,270.677999,1.681691,1.705312,0,1.404511
0.135000,16.180340,17.052803,17.300527,16.313852,-1.120187,-0.247724,354.942885,1.705312,1.736286,0,1.404511
0.140000,15.208119,16.180340,16.313852,16.189206,-1.105733,-0.133513,359.275868,1.736286,1.767639,0,1.404511
0.145000,14.142136,15.208119,16.189206,14.902654,-2.047071,-0.981087,508.580340,1.767639,1.812021,0,1.404511
0.150000,12.988961,14.142136,14.902654,13.928342,-1.913693,-0.760519,472.818772,1.812021,1.853282,0,1.404511
0.155000,11.755705,12.988961,13.928342,12.528808,-2.172637,-0.939381,492.944789,1.853282,1.896300,0,1.404511
0.160000,10.449971,11.755705,12.528808,12.094757,-2.078836,-0.773103,456.526999,1.896300,1.936139,0,1.404511
0.165000,9.079810,10.449971,12.094757,10.701351,-3.014947,-1.644786,572.303441,1.936139,1.986082,0,1.404511
0.170000,7.653669,9.079810,10.701351,9.317086,-3.047682,-1.621541,557.775216,1.986082,2.034757,0,1.404511
0.175000,6.180340,7.653669,9.317086,8.378673,-3.136746,-1.663417,563.916074,2.034757,2.083968,0,1.404511
0.180000,4.668907,6.180340,8.378673,6.632515,-3.709765,-2.198333,650.199127,2.083968,2.140709,0,1.404511
0.185000,3.128689,4.668907,6.632515,5.273896,-3.503825,-1.963607,643.017465,2.140709,2.196823,0,1.404511
0.190000,1.569182,3.128689,5.273896,3.521453,-3.704714,-2.145207,699.629188,2.196823,2.257877,0,1.404511
0.195000,-0.000000,1.569182,3.521453,2.202598,-3.521453,-1.952271,696.781870,2.257877,2.318683,0,1.404511
0.200000,-1.569182,-0.000000,2.202598,0.000000,-3.771780,-2.202598,739.573835,2.318683,2.383223,0,1.404511
0.205000,-3.128689,-1.569182,0.000000,-1.762391,-3.128689,-1.569182,629.876503,2.383223,2.438190,0,1.404511
0.210000,-4.668907,-3.128689,-1.762391,-2.663001,-2.906516,-1.366298,578.020971,2.438190,2.488631,0,1.404511
0.215000,-6.180340,-4.668907,-2.663001,-3.990913,-3.517339,-2.005907,651.654057,2.488631,2.545499,0,1.404511
0.220000,-7.653669,-6.180340,-3.990913,-5.754565,-3.662756,-2.189427,668.379262,2.545499,2.603826,0,1.404511
0.225000,-9.079810,-7.653669,-5.754565,-7.507347,-3.325245,-1.899103,630.044169,2.603826,2.658808,0,1.404511
0.230000,-10.449971,-9.079810,-7.507347,-8.880659,-2.942625,-1.572463,589.927779,2.658808,2.710289,0,1.404511
0.235000,-11.755705,-10.449971,-8.880659,-10.186630,-2.875046,-1.569312,592.329147,2.710289,2.761979,0,1.404511
0.240000,-12.988961,-11.755705,-10.186630,-11.136309,-2.802331,-1.569075,585.723833,2.761979,2.813093,0,1.404511
0.245000,-14.142136,-12.988961,-11.136309,-12.862751,-3.005826,-1.852652,612.617306,2.813093,2.866554,0,1.404511
0.250000,-15.208119,-14.142136,-12.862751,-13.392498,-2.345368,-1.279385,498.758598,2.866554,2.910079,0,1.404511
0.255000,-16.180340,-15.208119,-13.392498,-14.788678,-2.787842,-1.815622,556.180532,2.910079,2.958615,0,1.404511
0.260000,-17.052803,-16.180340,-14.788678,-15.524111,-2.264126,-1.391662,463.548381,2.958615,2.999067,0,1.404511
0.265000,-17.820130,-17.052803,-15.524111,-16.066401,-2.296019,-1.528692,458.180378,2.999067,3.039051,0,1.404511
0.270000,-18.477591,-17.820130,-16.066401,-17.327922,-2.411190,-1.753730,465.418050,3.039051,3.079666,0,1.404511
0.275000,-19.021130,-18.477591,-17.327922,-18.296218,-1.693209,-1.149669,334.192415,3.079666,3.108830,0,1.404511
0.280000,-19.447398,-19.021130,-18.296218,-18.296218,-1.151180,-0.724912,225.477033,3.108830,3.128507,0,1.404511
0.285000,-19.753767,-19.447398,-18.296218,-19.269294,-1.457548,-1.151180,253.870043,3.128507,3.150661,0,1.404511
0.290000,-19.938347,-19.753767,-19.269294,-19.269294,-0.669052,-0.484472,99.648592,3.150661,3.159357,0,1.404511
0.295000,-20.000000,-19.938347,-19.269294,-19.269294,-0.730706,-0.669052,85.739896,3.159357,3.166839,0,1.404511
0.300000,-19.938347,-20.000000,-19.269294,-19.683328,-0.669052,-0.730706,51.296038,3.166839,3.171316,0,1.404511
0.305000,-19.753767,-19.938347,-19.683328,-19.269294,-0.070439,-0.255019,-72.363579,3.171316,3.165001,0,1.404511
0.310000,-19.447398,-19.753767,-19.269294,-19.269294,-0.178104,-0.484472,-77.189661,3.165001,3.158265,0,1.404511
0.315000,-19.021130,-19.447398,-19.269294,-18.853159,0.248164,-0.178104,-169.973166,3.158265,3.143432,0,1.404511
0.320000,-18.477591,-19.021130,-18.853159,-18.853159,0.375568,-0.167972,-210.819138,3.143432,3.125034,0,1.404511
0.325000,-17.820130,-18.477591,-18.853159,-18.296218,1.033028,0.375568,-336.950081,3.125034,3.095630,0,1.404511
0.330000,-17.052803,-17.820130,-18.296218,-17.327922,1.243415,0.476088,-383.504183,3.095630,3.062163,0,1.404511
0.335000,-16.180340,-17.052803,-17.327922,-16.909272,1.147582,0.275118,-374.911607,3.062163,3.029446,0,1.404511
0.340000,-15.208119,-16.180340,-16.909272,-15.945396,1.701152,0.728932,-468.705917,3.029446,2.988543,0,1.404511
0.345000,-14.142136,-15.208119,-15.945396,-14.676393,1.803260,0.737277,-484.310258,2.988543,2.946279,0,1.404511
0.350000,-12.988961,-14.142136,-14.676393,-14.142347,1.687432,0.534258,-465.900043,2.946279,2.905622,0,1.404511
0.355000,-11.755705,-12.988961,-14.142347,-12.862751,2.386642,1.153386,-578.709407,2.905622,2.855120,0,1.404511
0.360000,-10.449971,-11.755705,-12.862751,-12.002295,2.412780,1.107046,-586.077992,2.855120,2.803975,0,1.404511
0.365000,-9.079810,-10.449971,-12.002295,-10.619655,2.922485,1.552324,-667.158800,2.803975,2.745754,0,1.404511
0.370000,-7.653669,-9.079810,-10.619655,-8.880659,2.965987,1.539845,-664.507037,2.745754,2.687765,0,1.404511
0.375000,-6.180340,-7.653669,-8.880659,-7.507347,2.700319,1.226991,-602.004599,2.687765,2.635230,0,1.404511
0.380000,-4.668907,-6.180340,-7.507347,-6.193905,2.838439,1.327007,-598.004961,2.635230,2.583045,0,1.404511
0.385000,-3.128689,-4.668907,-6.193905,-4.873896,3.065216,1.524998,-609.806640,2.583045,2.529829,0,1.404511
0.390000,-1.569182,-3.128689,-4.873896,-3.521453,3.304715,1.745207,-632.956571,2.529829,2.474593,0,1.404511
0.395000,0.000000,-1.569182,-3.521453,-1.332220,3.521453,1.952271,-666.523712,2.474593,2.416428,0,1.404511
0.400000,1.569182,0.000000,-1.332220,-0.440728,2.901402,1.332220,-589.787634,2.416428,2.364959,0,1.404511
0.405000,3.128689,1.569182,-0.440728,1.311888,3.569417,2.009910,-699.627817,2.364959,2.303905,0,1.404511
0.410000,4.668907,3.128689,1.311888,3.106027,3.357019,1.816802,-670.830683,2.303905,2.245364,0,1.404511
0.415000,6.180340,4.668907,3.106027,4.432668,3.074313,1.562880,-613.413924,2.245364,2.191834,0,1.404511
0.420000,7.653669,6.180340,4.432668,5.754565,3.221000,1.747671,-608.686500,2.191834,2.138716,0,1.404511
0.425000,9.079810,7.653669,5.754565,7.507347,3.325245,1.899103,-594.849445,2.138716,2.086805,0,1.404511
0.430000,10.449971,9.079810,7.507347,8.378673,2.942625,1.572463,-519.100239,2.086805,2.041505,0,1.404511
0.435000,11.755705,10.449971,8.378673,9.752425,3.377033,2.071299,-567.954441,2.041505,1.991942,0,1.404511
0.440000,12.988961,11.755705,9.752425,10.701351,3.236536,2.003280,-547.654773,1.991942,1.944150,0,1.404511
0.445000,14.142136,12.988961,10.701351,12.094757,3.440785,2.287610,-585.448294,1.944150,1.893060,0,1.404511
0.450000,15.208119,14.142136,12.094757,13.928342,3.113362,2.047379,-555.211644,1.893060,1.844609,0,1.404511
0.455000,16.180340,15.208119,13.928342,14.470294,2.251998,1.279777,-440.618230,1.844609,1.806157,0,1.404511
0.460000,17.052803,16.180340,14.470294,15.762148,2.582509,1.710046,-494.716991,1.806157,1.762985,0,1.404511
0.465000,17.820130,17.052803,15.762148,16.741970,2.057983,1.290656,-411.286162,1.762985,1.727094,0,1.404511
0.470000,18.477591,17.820130,16.741970,17.727629,1.735620,1.078160,-348.953423,1.727094,1.696642,0,1.404511
0.475000,19.021130,18.477591,17.727629,17.727629,1.293501,0.749961,-261.352654,1.696642,1.673835,0,1.404511
0.480000,19.447398,19.021130,17.727629,18.718589,1.719769,1.293501,-310.609558,1.673835,1.646729,0,1.404511
0.485000,19.753767,19.447398,18.718589,19.142268,1.035178,0.728809,-179.632670,1.646729,1.631053,0,1.404511
0.490000,19.938347,19.753767,19.142268,19.142268,0.796078,0.611499,-120.105257,1.631053,1.620572,0,1.404511
0.495000,20.000000,19.938347,19.142268,nan,0.857732,0.796078,-109.223606,1.620572,1.611040,0,1.404511
