t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.260000,7.864745,9.462322,-1.597577,261.373042,0.657316,0.680125,0
0.265000,7.210398,8.350753,-1.140355,203.977339,0.680125,0.697925,0
0.270000,6.634902,7.835525,-1.200623,200.978716,0.697925,0.715464,0
0.275000,6.141807,7.319019,-1.177212,187.900027,0.715464,0.731861,0
0.280000,5.734152,6.801315,-1.067163,164.108985,0.731861,0.746183,0
0.285000,5.414451,5.762633,-0.348182,69.965623,0.746183,0.752288,0
0.290000,5.184675,5.710593,-0.525918,76.394716,0.752288,0.758955,0
0.295000,5.046240,5.762633,-0.716393,84.180155,0.758955,0.766301,0
0.300000,5.000000,5.194429,-0.194429,9.954841,0.766301,0.767170,0
0.305000,5.046240,5.194429,-0.148189,-9.768627,0.767170,0.766317,0
0.310000,5.184675,5.710593,-0.525918,19.519136,0.766317,0.768021,0
0.315000,5.414451,5.194429,0.220022,-80.440509,0.768021,0.761001,0
0.320000,5.734152,5.762633,-0.028481,-64.923629,0.761001,0.755335,0
0.325000,6.141807,5.241820,0.899987,-183.745991,0.755335,0.739300,0
0.330000,6.634902,5.762633,0.872269,-190.635401,0.739300,0.722664,0
0.335000,7.210398,6.801315,0.409083,-147.761677,0.722664,0.709770,0
0.340000,7.864745,7.319019,0.545726,-172.183463,0.709770,0.694744,0
0.345000,8.593911,7.835525,0.758385,-203.522042,0.694744,0.676983,0
0.350000,9.393398,8.350753,1.042646,-240.789213,0.676983,0.655970,0
0.355000,10.258279,8.945382,1.312897,-274.141310,0.655970,0.632047,0
0.360000,11.183221,9.977713,1.205509,-264.781518,0.632047,0.608940,0
0.365000,12.162522,10.491477,1.671045,-314.953170,0.608940,0.581456,0
0.370000,13.190143,12.131321,1.058821,-250.557180,0.581456,0.559590,0
0.375000,14.259749,13.150949,1.108800,-255.975956,0.559590,0.537252,0
0.380000,15.364745,13.657643,1.707103,-316.129359,0.537252,0.509665,0
0.385000,16.498320,14.796762,1.701557,-314.342448,0.509665,0.482233,0
0.390000,17.653483,15.945396,1.708087,-314.917040,0.482233,0.454752,0
0.395000,18.823114,16.949224,1.873889,-332.550123,0.454752,0.425731,0
0.400000,20.000000,18.434949,1.565051,-303.730155,0.425731,0.399226,0
0.405000,21.176886,19.093492,2.083394,-357.287862,0.399226,0.368046,0
0.410000,22.346517,20.738709,1.607808,-309.206283,0.368046,0.341063,0
0.415000,23.501680,21.898193,1.603488,-305.450224,0.341063,0.314407,0
0.420000,24.635255,22.858762,1.776493,-316.783420,0.314407,0.286763,0
0.425000,25.740251,24.227745,1.512506,-282.457827,0.286763,0.262114,0
0.430000,26.809857,25.395912,1.413946,-265.123212,0.262114,0.238977,0
0.435000,27.837478,26.333086,1.504393,-267.385783,0.238977,0.215644,0
0.440000,28.816779,27.492837,1.323942,-243.751024,0.215644,0.194372,0
0.445000,29.741721,28.194979,1.546742,-260.398569,0.194372,0.171648,0
0.450000,30.606602,28.902357,1.704245,-270.485425,0.171648,0.148044,0
0.455000,31.406089,30.068583,1.337507,-226.232473,0.148044,0.128301,0
0.460000,32.135255,31.231910,0.903345,-172.870320,0.128301,0.113216,0
0.465000,32.789602,31.949971,0.839631,-155.956206,0.113216,0.099606,0
0.470000,33.365098,31.675469,1.689629,-230.901846,0.099606,0.079456,0
0.475000,33.858193,32.828542,1.029651,-152.335633,0.079456,0.066162,0
0.480000,34.265848,33.546109,0.719739,-109.651932,0.066162,0.056593,0
0.485000,34.585549,33.976544,0.609005,-87.097652,0.056593,0.048993,0
0.490000,34.815325,33.835120,0.980205,-112.875843,0.048993,0.039142,0
0.495000,34.953760,34.267335,0.686425,-71.903779,0.039142,0.032867,0
