t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.310000,13.820729,17.942447,-4.121718,806.879367,0.444946,0.515360,0
0.315000,10.641438,14.664461,-4.023024,802.005504,0.515360,0.585348,0
0.320000,7.436825,12.131321,-4.694496,901.935594,0.585348,0.664057,0
0.325000,4.249496,8.864623,-4.615127,939.380587,0.664057,0.746033,0
0.330000,1.121393,5.762633,-4.641240,984.550035,0.746033,0.831951,0
0.335000,-1.907007,2.602562,-4.509569,1014.239402,0.831951,0.920460,0
0.340000,-4.797447,0.000000,-4.797447,1099.402874,0.920460,1.016401,0
0.345000,-7.514620,-3.150716,-4.363904,1086.342064,1.016401,1.111202,0
0.350000,-10.026824,-5.762633,-4.264191,1083.683519,1.111202,1.205772,0
0.355000,-12.306554,-8.426969,-3.879585,1006.983358,1.205772,1.293648,0
0.360000,-14.331006,-10.587321,-3.743685,944.387259,1.293648,1.376061,0
0.365000,-16.082488,-12.757532,-3.324956,834.542989,1.376061,1.448889,0
0.370000,-17.548729,-14.931417,-2.617312,674.121192,1.448889,1.507717,0
0.375000,-18.723082,-16.090816,-2.632266,611.557033,1.507717,1.561085,0
0.380000,-19.604609,-17.258954,-2.345655,488.958546,1.561085,1.603755,0
0.385000,-20.198061,-17.764853,-2.433208,416.415353,1.603755,1.640094,0
0.390000,-20.513736,-18.939004,-1.574732,181.213730,1.640094,1.655908,0
0.395000,-20.567231,-19.440035,-1.127197,20.495014,1.655908,1.657696,0
0.400000,-20.379093,-19.440035,-0.939058,-82.155519,1.657696,1.650527,0
0.405000,-19.974360,-19.440035,-0.534326,-204.833165,1.650527,1.632652,0
0.410000,-19.382028,-18.939004,-0.443023,-254.264994,1.632652,1.610463,0
0.415000,-18.634424,-18.267906,-0.366518,-283.850447,1.610463,1.585692,0
0.420000,-17.766529,-17.764853,-0.001676,-345.484932,1.585692,1.555543,0
0.425000,-16.815236,-17.764853,0.949618,-485.900358,1.555543,1.513140,0
0.430000,-15.818577,-16.598104,0.779527,-426.374093,1.513140,1.475932,0
0.435000,-14.814930,-15.439646,0.624715,-366.565381,1.475932,1.443943,0
0.440000,-13.842214,-14.931417,1.089203,-399.339147,1.443943,1.409094,0
0.445000,-12.937100,-13.907778,0.970678,-336.240579,1.409094,1.379752,0
0.450000,-12.134245,-13.270644,1.136399,-313.482932,1.379752,1.352395,0
0.455000,-11.465567,-12.242331,0.776764,-208.587325,1.352395,1.334193,0
0.460000,-10.959582,-11.618524,0.658942,-137.352473,1.334193,1.322206,0
0.465000,-10.640801,-12.131321,1.490520,-203.553621,1.322206,1.304443,0
0.470000,-10.529216,-11.618524,1.089309,-85.769708,1.304443,1.296958,0
0.475000,-10.639870,-11.103833,0.463963,65.591141,1.296958,1.302682,0
0.480000,-10.982540,-11.618524,0.635984,100.976425,1.302682,1.311494,0
0.485000,-11.561512,-11.618524,0.057012,246.418557,1.311494,1.332998,0
0.490000,-12.375476,-12.131321,-0.244155,352.244045,1.332998,1.363737,0
0.495000,-13.417535,-12.757532,-0.660002,476.733009,1.363737,1.405340,0
