t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.260000,-34.345151,-28.228776,-6.116375,1027.658118,2.199105,2.288785,0
0.265000,-35.171655,-28.950995,-6.220660,601.967120,2.288785,2.341316,0
0.270000,-35.311738,-29.678490,-5.633248,67.694749,2.341316,2.347224,0
0.275000,-34.808204,-29.678490,-5.129714,-343.809348,2.347224,2.317221,0
0.280000,-33.725921,-29.678490,-4.047431,-738.738336,2.317221,2.252754,0
0.285000,-32.148875,-28.950995,-3.197880,-935.650018,2.252754,2.171103,0
0.290000,-30.176461,-27.758541,-2.417921,-1005.937640,2.171103,2.083318,0
0.295000,-27.919160,-27.040524,-0.878636,-1157.925585,2.083318,1.982270,0
0.300000,-25.493781,-25.621996,0.128215,-1172.198641,1.982270,1.879976,0
0.305000,-23.018483,-23.962489,0.944006,-1152.568076,1.879976,1.779396,0
0.310000,-20.607764,-22.496472,1.888708,-1142.718499,1.779396,1.679675,0
0.315000,-18.367633,-20.618188,2.250555,-1002.593499,1.679675,1.592182,0
0.320000,-16.391179,-18.267906,1.876727,-739.955077,1.592182,1.527609,0
0.325000,-14.754697,-17.102729,2.348032,-646.344980,1.527609,1.471205,0
0.330000,-13.514552,-15.439646,1.925093,-432.242767,1.471205,1.433484,0
0.335000,-12.704904,-15.439646,2.734741,-431.024466,1.433484,1.395870,0
0.340000,-12.336388,-13.781597,1.445209,-126.227130,1.395870,1.384855,0
0.345000,-12.395800,-13.781597,1.385797,-25.958995,1.384855,1.382590,0
0.350000,-12.846809,-13.781597,0.934788,114.395014,1.382590,1.392572,0
0.355000,-13.631661,-13.907778,0.276117,265.465905,1.392572,1.415739,0
0.360000,-14.673798,-14.420773,-0.253025,375.283394,1.415739,1.448488,0
0.365000,-15.881290,-15.439646,-0.441644,407.869454,1.448488,1.484082,0
0.370000,-17.150932,-16.090816,-1.060115,475.420625,1.484082,1.525570,0
0.375000,-18.372832,-16.598104,-1.774728,523.700913,1.525570,1.571271,0
0.380000,-19.435305,-18.267906,-1.167399,313.442812,1.571271,1.598624,0
0.385000,-20.229859,-18.267906,-1.961953,284.256344,1.598624,1.623431,0
0.390000,-20.656066,-18.939004,-1.717062,44.329799,1.623431,1.627299,0
0.395000,-20.626123,-18.939004,-1.687119,-174.744805,1.627299,1.612050,0
0.400000,-20.068896,-19.440035,-0.628861,-554.942268,1.612050,1.563622,0
0.405000,-18.933288,-17.764853,-1.168435,-608.192959,1.563622,1.510547,0
0.410000,-17.190783,-16.598104,-0.592679,-787.856818,1.510547,1.441793,0
0.415000,-14.837064,-15.439646,0.602581,-1029.352175,1.441793,1.351966,0
0.420000,-11.892625,-12.757532,0.864907,-1100.911855,1.351966,1.255893,0
0.425000,-8.402362,-10.587321,2.184960,-1323.610638,1.255893,1.140386,0
0.430000,-4.434143,-7.386043,2.951900,-1423.457357,1.140386,1.016166,0
0.435000,-0.076432,-3.674500,3.598068,-1432.869266,1.016166,0.891125,0
0.440000,4.564958,0.520856,4.044102,-1352.507722,0.891125,0.773096,0
0.445000,9.370830,4.197668,5.173162,-1344.490761,0.773096,0.655767,0
0.450000,14.213142,8.350753,5.862389,-1286.402934,0.655767,0.543507,0
0.455000,18.959915,12.642152,6.317763,-1200.076188,0.543507,0.438781,0
0.460000,23.480329,17.292449,6.187880,-1122.153362,0.438781,0.340854,0
0.465000,27.649780,21.705437,5.944344,-1053.674177,0.340854,0.248904,0
0.470000,31.354697,25.866357,5.488340,-909.260809,0.248904,0.169556,0
0.475000,34.496923,28.902357,5.594566,-857.802978,0.169556,0.094699,0
0.480000,36.997479,31.675469,5.322010,-742.992983,0.094699,0.029860,0
0.485000,38.799548,34.695154,4.104394,-526.135688,0.029860,-0.016054,0
0.490000,39.870574,36.142041,3.728532,-411.134452,-0.016054,-0.051932,0
0.495000,40.203370,38.011510,2.191859,-154.989710,-0.051932,-0.065457,0
