t,ref_now_deg,meas_deg,err_deg,u0_deg_s,psi_now_rad,psi_cmd_rad,qp_infeasible
0.345000,31.760826,33.546109,-1.785283,330.972548,0.061983,0.090866,0
0.350000,30.460095,32.391393,-1.931298,339.155083,0.090866,0.120462,0
0.355000,29.249947,31.675469,-2.425521,382.562106,0.120462,0.153847,0
0.360000,28.154529,30.068583,-1.914054,311.261906,0.153847,0.181010,0
0.365000,27.195696,28.902357,-1.706661,269.218811,0.181010,0.204504,0
0.370000,26.392580,28.194979,-1.802399,258.494145,0.204504,0.227062,0
0.375000,25.761205,27.030860,-1.269656,181.147250,0.227062,0.242870,0
0.380000,25.314168,26.565051,-1.250883,158.546909,0.242870,0.256706,0
0.385000,25.060390,25.866357,-0.805966,90.868086,0.256706,0.264635,0
0.390000,25.004934,25.866357,-0.861422,75.796976,0.264635,0.271250,0
0.395000,25.148907,25.173525,-0.024618,-33.432115,0.271250,0.268332,0
0.400000,25.489435,25.395912,0.093523,-65.964304,0.268332,0.262576,0
0.405000,26.019724,25.866357,0.153367,-91.115409,0.262576,0.254625,0
0.410000,26.729194,26.333086,0.396109,-133.990986,0.254625,0.242932,0
0.415000,27.603689,26.565051,1.038638,-217.137979,0.242932,0.223983,0
0.420000,28.625760,27.030860,1.594900,-289.741596,0.223983,0.198698,0
0.425000,29.775014,28.194979,1.580035,-301.645813,0.198698,0.172374,0
0.430000,31.028521,29.357754,1.670768,-323.352191,0.172374,0.144157,0
0.435000,32.361270,30.784147,1.577123,-321.651063,0.144157,0.116087,0
0.440000,33.746668,31.675469,2.071199,-378.085751,0.116087,0.083093,0
0.445000,35.157073,32.828542,2.328531,-402.439119,0.083093,0.047974,0
0.450000,36.564345,34.267335,2.297009,-393.936062,0.047974,0.013596,0
0.455000,37.940403,35.417055,2.523348,-419.263991,0.013596,-0.022991,0
0.460000,39.257793,36.869898,2.387895,-416.021228,-0.022991,-0.059296,0
0.465000,40.490228,38.418055,2.072173,-395.088227,-0.059296,-0.093774,0
0.470000,41.613119,39.472460,2.140659,-414.702705,-0.093774,-0.129964,0
0.475000,42.604060,40.940654,1.663406,-348.209958,-0.129964,-0.160351,0
0.480000,43.443279,41.676880,1.766400,-344.890133,-0.160351,-0.190448,0
0.485000,44.114033,42.797402,1.316631,-255.343397,-0.190448,-0.212731,0
0.490000,44.602937,43.891188,0.711749,-142.172727,-0.212731,-0.225138,0
0.495000,44.900237,43.891188,1.009049,-156.208311,-0.225138,-0.238770,0
